Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-03-18 05:48:06.329673: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-03-18 05:48:08.215366: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30989 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0
2024-03-18 05:48:11.333618: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F6
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=6, num_actions=3, num_episodes=20, num_swarm_obs_intervals=10, swarm_obs_interval_length=30, policy='ExponentialDecayGreedyEpsilon', train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 20
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 30 Number of Observations in each Interval  = 300  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 20 Episodes x 300 Observations per Episode  = 300000 Function Evaluations

num_actions: 3
Action #1 Description: Do nothing
Action #2 Description: Decrease Threshold for Replacement
Action #3 Description: Increase Threshold for Replacement
Step #1 Reward:-9.636642960598692 Current Epsilon: 0.9962826167820654
Step #2 Reward:-13.809785446952446 Current Epsilon: 0.9923846606665648
Step #3 Reward:-26.40741871789021 Current Epsilon: 0.9885021099344907
Step #4 Reward:-9.62383528301143 Current Epsilon: 0.9846349037011559
Step #5 Reward:-0.13226308673620224 Current Epsilon: 0.9807829813225
Step #6 Reward:-26.407419057072616 Current Epsilon: 0.9769462823941378
Step #7 Reward:-26.407418173789097 Current Epsilon: 0.9731247467504132
Step #8 Reward:-9.623826646965426 Current Epsilon: 0.9693183144634541
Step #9 Reward:-26.407419033743054 Current Epsilon: 0.9655269258422341
Step #10 Reward:-13.752138999936506 Current Epsilon: 0.9617505214316359
Step #11 Reward:-0.1813408974558115 Current Epsilon: 0.9579890420115184
Step #12 Reward:-26.407419019272993 Current Epsilon: 0.954242428595789
Step #13 Reward:-26.407418248172803 Current Epsilon: 0.9505106224314781
Step #14 Reward:-6.0326753705739975 Current Epsilon: 0.9467935649978174
Step #15 Reward:-13.75310126208933 Current Epsilon: 0.9430911980053232
Step #16 Reward:-26.407417598862935 Current Epsilon: 0.9394034633948811
Step #17 Reward:-67.64741316437721 Current Epsilon: 0.9357303033368366
Step #18 Reward:-70.83748943451792 Current Epsilon: 0.9320716602300876
Step #19 Reward:-93.76063799935628 Current Epsilon: 0.9284274767011814
Step #20 Reward:-26.40741878533879 Current Epsilon: 0.9247976956034152
Step #21 Reward:-1.214723840355873 Current Epsilon: 0.9211822600159388
Step #22 Reward:-9.699937038123608 Current Epsilon: 0.9175811132428637
Step #23 Reward:-0.028227761387825012 Current Epsilon: 0.913994198812373
Step #24 Reward:-13.752151304288418 Current Epsilon: 0.9104214604758355
