Function Number,Run Number,Error,Time
4,23,522.092648229711,9.70207929611206
4,24,618.7358568310597,9.521800756454468
4,25,566.3802786724519,9.543505430221558
4,26,1065.288106458711,9.55414628982544
4,27,1948.0646184789152,9.58265209197998
4,28,392.7140760970203,9.580689191818237
4,29,1494.7792468526347,9.535689115524292
4,30,1340.3345972044492,9.630459547042847
5,1,1.1368683772161603e-13,7.778372049331665
5,2,1.1368683772161603e-13,7.745089530944824
5,3,1.1368683772161603e-13,7.691215753555298
5,4,2.2737367544323206e-13,7.7251176834106445
5,5,2.2737367544323206e-13,7.693296432495117
5,6,1.1368683772161603e-13,7.716634511947632
5,7,2.2737367544323206e-13,7.824103593826294
5,8,1.1368683772161603e-13,7.757564544677734
5,9,2.2737367544323206e-13,8.83246660232544
5,10,1.1368683772161603e-13,7.78037166595459
5,11,1.1368683772161603e-13,7.807809591293335
5,12,1.1368683772161603e-13,7.76087760925293
5,13,1.1368683772161603e-13,7.779919624328613
5,14,1.1368683772161603e-13,7.775270462036133
5,15,2.2737367544323206e-13,7.797837495803833
5,16,2.2737367544323206e-13,7.7193262577056885
5,17,2.2737367544323206e-13,7.689183473587036
5,18,1.1368683772161603e-13,7.735789060592651
5,19,2.2737367544323206e-13,7.720765590667725
5,20,1.1368683772161603e-13,7.707476377487183
5,21,1.1368683772161603e-13,7.6760194301605225
5,22,1.1368683772161603e-13,7.76031494140625
5,23,1.1368683772161603e-13,7.73598837852478
5,24,2.2737367544323206e-13,7.720980167388916
5,25,1.1368683772161603e-13,7.720052242279053
5,26,1.1368683772161603e-13,7.789699077606201
5,27,2.2737367544323206e-13,7.737677812576294
5,28,2.2737367544323206e-13,7.7346107959747314
5,29,1.1368683772161603e-13,7.701884031295776
5,30,2.2737367544323206e-13,7.710663080215454
6,1,12.66253634941404,9.15978455543518
6,2,26.41547779718553,9.185328960418701
6,3,12.27679233918866,9.200182676315308
6,4,50.79891227222288,9.199054718017578
6,5,13.774442868334745,9.296709775924683
6,6,26.407418153560116,9.295175075531006
6,7,26.407418153564663,9.307923555374146
6,8,17.434132530339866,9.351305484771729
6,9,26.407418153560684,9.425242900848389
6,10,17.627722389050177,9.386074781417847
6,11,13.5775378276237,9.394317626953125
6,12,9.949479396873812,11.172381401062012
6,13,26.407418153561366,9.676956176757812
6,14,16.368509670809203,9.409080028533936
6,15,11.723647276222664,9.44656229019165
6,16,13.813151202574431,9.328392267227173
6,17,11.234139485354376,9.360218524932861
6,18,14.719587303141907,9.325208902359009
6,19,13.773279125260956,9.479546070098877
6,20,79.03086838509887,9.533000946044922
6,21,13.761850938155135,9.527375221252441
6,22,12.108900083260437,9.42782711982727
6,23,26.407418153561707,9.528953790664673
6,24,73.87921530120434,9.485363006591797
6,25,70.78316394153819,9.494393825531006
6,26,0.4177163405511237,9.369132280349731
6,27,11.450552797361752,9.299106121063232
6,28,26.40741815356114,9.274014711380005
6,29,9.623939609383228,9.3040452003479
6,30,26.40741815356273,9.342023849487305
7,1,157.2877190187928,21.70480465888977
7,2,100.88765903277954,20.85419464111328
7,3,155.81802214579727,21.70981788635254
7,4,162.002825420097,19.708903789520264
7,5,156.02311727831352,19.51418399810791
7,6,131.6228119783815,20.178635835647583
7,7,117.55263367813996,21.06715488433838
7,8,77.22642191537977,24.322354793548584
7,9,66.72321456054135,21.789838790893555
7,10,174.44274427843698,20.389633893966675
7,11,141.13992064326396,22.354235410690308
7,12,95.68210337991411,19.36623740196228
7,13,113.25331596993954,21.18602728843689
7,14,44.36667401828902,18.636792182922363
7,15,76.36314807502913,26.286291360855103
7,16,75.84911421782283,21.32805323600769
7,17,45.956939148104084,22.44981551170349
7,18,65.2070330039138,22.611607789993286
7,19,83.07634193693764,22.005274772644043
7,20,167.28407940138538,21.581714153289795
7,21,72.83699299794387,21.215107202529907
7,22,162.1023973484712,21.44432282447815
7,23,141.16928659987093,20.74271821975708
7,24,169.99687072587437,19.500019550323486
7,25,118.66573224693275,19.108631372451782
7,26,72.24886172182153,21.938577890396118
7,27,87.27158951381875,20.818182706832886
7,28,139.13918394303028,20.92377018928528
7,29,168.23873795761835,20.68155074119568
7,30,131.9304731495463,20.1535005569458
8,1,20.944884258928028,26.01044249534607
8,2,20.925541929805718,26.92130446434021
8,3,20.890750921404447,25.308629989624023
8,4,20.891479636074223,26.22032928466797
8,5,20.904979646235233,27.110217094421387
8,6,20.874672832331157,26.05979871749878
8,7,20.97073679874086,25.728983879089355
8,8,20.941872646441084,24.71631121635437
8,9,21.023539730917946,26.975441455841064
8,10,20.78202485933025,23.23950433731079
8,11,20.983701671958784,24.844613075256348
8,12,20.927103167903624,26.068439722061157
8,13,20.907913312302867,23.194480180740356
8,14,20.985509457597118,26.044944286346436
8,15,20.979449532196895,25.841261625289917
8,16,20.909127760701608,25.856497287750244
8,17,20.97409203716518,26.449027061462402
8,18,20.782595372122387,25.402134895324707
8,19,20.93607749035141,27.057117462158203
8,20,20.918864848801718,23.4062602519989
8,21,20.914119512899106,26.188246965408325
8,22,20.869550636358213,26.965481758117676
8,23,20.803857311619595,25.76874017715454
8,24,20.962878396820543,23.98214888572693
8,25,20.956651988583985,26.957168340682983
8,26,20.91126122833839,26.162049055099487
8,27,20.940328256694215,26.433513164520264
8,28,20.95207821914437,25.164840698242188
8,29,20.923531988892023,24.940420627593994
8,30,20.83291920707427,24.955299854278564
9,1,25.029823676855017,135.03175687789917
9,2,21.323422423161105,134.9552023410797
9,3,22.725970781890624,135.39041256904602
9,4,25.952795044558343,135.5260407924652
9,5,28.605106734241076,134.65305614471436
9,6,24.112228193200167,134.44156765937805
9,7,19.30340800000272,133.48909425735474
9,8,24.6136057722166,137.07770013809204
9,9,24.53439628663216,135.5802137851715
9,10,22.70967411008985,136.0473005771637
9,11,28.422935869844196,134.81716895103455
9,12,20.472968051739144,136.42749547958374
9,13,26.681249340843465,135.03460669517517
9,14,31.523561986854475,134.69241428375244
9,15,24.964251492022413,133.13324546813965
9,16,27.21929868715847,134.51699042320251
9,17,29.498472810283943,133.64226055145264
9,18,17.16619534043616,237.38472175598145
9,19,32.916032037944774,209.03181958198547
9,20,24.312502993265753,135.52815008163452
9,21,22.643887929274797,134.63274431228638
9,22,25.21672111184796,134.1214463710785
9,23,26.875766071189446,133.67439150810242
9,24,34.419808569418365,134.64019322395325
9,25,25.778312425289414,136.49257707595825
9,26,22.033371121944015,133.58783078193665
9,27,18.305667364089004,132.89654970169067
9,28,25.69372915682868,133.18452334403992
9,29,28.187777852875342,136.005140542984
9,30,23.24205567285071,132.00550389289856
10,1,0.07641919675899089,12.449909687042236
10,2,0.1504116232001138,12.440592527389526
10,3,0.10598364623086809,12.569276332855225
10,4,0.20926509697818574,12.452260255813599
10,5,0.1281645015743038,12.560875654220581
10,6,0.06643410793367366,12.564931869506836
10,7,0.09602070328838863,12.525274753570557
10,8,0.09118675243638563,12.529597520828247
10,9,0.14295399063576042,12.40942096710205
10,10,0.27118012221586696,12.581158876419067
10,11,0.12552386959958994,12.60790491104126
10,12,0.10094585400690903,12.600452899932861
10,13,0.17482981220990723,12.617492914199829
10,14,0.10847940241478682,12.555621862411499
10,15,0.2513965372356779,12.410466432571411
10,16,0.17245962325318942,12.61971640586853
10,17,0.061600025734890096,12.45237135887146
10,18,0.022185660857303446,12.498684644699097
10,19,0.051735401866721986,12.596615076065063
10,20,0.03447713173846978,12.469003915786743
10,21,0.15770669762360967,12.531818628311157
10,22,0.0887205031386884,12.501575708389282
10,23,0.32022123521159074,12.425281524658203
10,24,0.19678246337394967,12.343836784362793
10,25,0.1823929910895572,12.490018844604492
10,26,0.024644448694743915,12.54496693611145
10,27,0.2167842658801078,12.557118892669678
10,28,0.056586812257023666,12.611595153808594
10,29,0.17507086111197623,12.414186954498291
10,30,0.04434424184285035,12.454281091690063
11,1,39.798306822283735,26.93269991874695
11,2,92.53088922035602,26.266401767730713
11,3,73.6267530977193,22.729474782943726
11,4,57.70752950197215,24.521244287490845
11,5,60.692386476537536,23.390101671218872
11,6,103.47503611920422,27.467366218566895
11,7,109.44501072972741,24.571085214614868
11,8,90.54097614398853,27.797199964523315
11,9,77.60660448498777,24.95729398727417
11,10,78.60152314865218,24.92352533340454
11,11,140.28726570875915,23.944238424301147
11,12,72.6318344340549,26.39632296562195
11,13,84.57123187706691,23.96481990814209
11,14,108.44981120795626,25.47925639152527
11,15,87.55612439013919,23.366085529327393
11,16,181.07929225616493,28.26236391067505
11,17,107.45489440130177,24.514869689941406
11,18,59.6973818052993,25.666608572006226
11,19,91.5361185665821,25.31008744239807
11,20,111.43487292579573,25.86702561378479
11,21,84.50689201442498,25.27236771583557
11,22,83.57638932823522,26.312247037887573
11,23,101.48526719596748,27.39904761314392
11,24,93.52589389159436,25.431811094284058
11,25,35.8184756317296,24.51000142097473
11,26,51.73771942419114,26.40577721595764
11,27,97.50563907457456,25.893115043640137
11,28,74.6216969959172,25.193851947784424
11,29,72.63179404062589,26.52923059463501
11,30,104.46997497958301,27.564777135849
12,1,155.2129301972138,26.67219877243042
12,2,129.34404513641715,29.014896154403687
12,3,145.26341029206245,29.61372971534729
12,4,128.34924801883346,29.171930074691772
12,5,154.21790532926104,30.955419063568115
12,6,104.47030126893901,30.49452304840088
12,7,155.21274732476712,29.012255430221558
12,8,88.55113899955717,29.523823499679565
12,9,108.44968910854988,29.86151909828186
12,10,95.51580696796182,27.86175847053528
12,11,122.37942837330172,29.36198139190674
12,12,160.40689404032273,27.760285139083862
12,13,92.53075196205435,28.375818014144897
12,14,207.51940300247128,28.59376859664917
12,15,137.30389038997197,30.01469659805298
12,16,190.03522147984728,31.680060148239136
12,17,92.53080769727563,28.55674648284912
12,18,114.4197198247602,30.22696018218994
12,19,217.8946059825038,25.041746377944946
12,20,121.38434666347655,27.914923906326294
12,21,132.32916091536504,30.384725332260132
12,22,129.3439026573994,27.858526945114136
12,23,63.677258609998376,31.267138719558716
12,24,107.45526014619517,27.746535778045654
12,25,82.5813745359207,31.738868474960327
12,26,182.07654656473466,31.11331582069397
12,27,68.83724131999594,28.51265811920166
12,28,77.60666525802816,27.89744281768799
12,29,188.04612760259843,29.53224277496338
12,30,68.65199820568168,30.382670879364014
13,1,178.49620443033174,35.712729930877686
13,2,196.3838246193122,33.649064779281616
13,3,223.2646811636539,34.9464054107666
13,4,252.2233240586853,38.17107939720154
13,5,254.46507202576475,35.2130184173584
13,6,260.74005683969744,36.16361713409424
13,7,86.6227162551376,37.33058428764343
13,8,259.47864678579566,35.46586799621582
13,9,207.02255314916914,36.84101629257202
13,10,206.0493129302355,40.49421977996826
13,11,137.6249330747965,37.737698554992676
13,12,231.82338730007746,37.69955801963806
13,13,170.24867462513407,37.948162317276
13,14,215.50773188149313,38.084312915802
13,15,177.6360916033292,37.395466327667236
13,16,270.48674328716464,37.0485897064209
13,17,180.41823224964625,36.30942368507385
13,18,167.49996736532717,36.50054740905762
13,19,173.19181462977414,35.80562210083008
13,20,238.0206512646357,35.43754529953003
13,21,281.5569202155095,37.53239345550537
13,22,167.9798321584553,36.52542471885681
13,23,193.12368583688058,35.8265221118927
13,24,227.0566444116145,36.70443153381348
13,25,148.41011981088798,36.51967906951904
13,26,184.91150149079806,36.177369832992554
13,27,334.4707663189381,36.60581374168396
13,28,173.48015172086116,37.41002035140991
13,29,404.00270209741416,35.24895167350769
13,30,207.2680895887626,37.674588680267334
14,1,2121.161575098411,32.2168972492218
14,2,1969.089086205071,32.04512405395508
14,3,1979.4545143960004,32.16760468482971
14,4,2400.616036252097,32.146347761154175
14,5,2941.890588563798,32.040404319763184
14,6,2331.121099578433,32.16199064254761
14,7,2356.728468687368,32.046764850616455
14,8,2233.575352018999,32.969096422195435
14,9,1660.2046549049537,32.00790977478027
14,10,3130.455889229577,32.218510150909424
14,11,1420.7473489075055,32.43238687515259
14,12,1491.823518378189,32.07564568519592
14,13,1619.774235798559,32.15733790397644
14,14,1252.8038392649505,31.97297692298889
14,15,2539.7786878307434,31.92286467552185
14,16,2139.1484730557713,32.20055270195007
14,17,2163.130353406763,32.14922547340393
14,18,2062.6669328285298,31.856789588928223
14,19,2601.296067457535,32.196502447128296
14,20,2029.6430501331652,32.192339181900024
14,21,3229.918314469356,32.083640336990356
14,22,2839.7105983600286,32.22130632400513
14,23,2683.4910828152933,32.05801749229431
14,24,2904.678378565348,32.1727614402771
14,25,2572.39039749945,32.19616627693176
14,26,1767.8449888816758,32.17946219444275
14,27,2462.272689621277,32.134050130844116
14,28,2552.1386753357,32.214643239974976
14,29,2701.1978584597164,34.25683927536011
14,30,2851.3517488986727,32.32819747924805
15,1,3809.739295561607,34.170252561569214
15,2,6180.159132366715,34.4084997177124
15,3,4494.863938264482,34.07201337814331
15,4,3903.043783634428,34.25747013092041
15,5,4174.179762607238,33.951489210128784
15,6,3426.3152243546538,34.24940752983093
15,7,3644.7989678569065,34.35531282424927
15,8,3388.094273406361,34.26863121986389
15,9,4126.136465712198,34.29670262336731
15,10,5810.410163035021,34.19551658630371
15,11,4135.277736829905,34.14903211593628
15,12,4116.094361285997,34.05793046951294
15,13,3917.510075207323,34.15373492240906
15,14,3309.925625315056,34.20079708099365
15,15,4200.866969870733,34.30121159553528
15,16,5435.62071086841,34.30133867263794
15,17,4289.038856964342,34.022387981414795
15,18,2884.1137603918432,33.97883486747742
15,19,4865.105065662171,34.0013313293457
15,20,4950.107543081812,34.02544331550598
15,21,5698.393567625096,34.0495069026947
15,22,3963.7177656245694,34.04871153831482
15,23,4180.705690275681,34.125060081481934
15,24,4410.75001761593,34.825401067733765
15,25,4468.031131555608,34.23951458930969
15,26,4349.0288333526805,34.37352991104126
15,27,3763.138499914634,34.02473258972168
15,28,4128.9634055696915,34.34361147880554
15,29,3392.986885454191,34.165759325027466
15,30,4230.586607458808,34.12076449394226
16,1,2.54361173741151,169.69721031188965
16,2,1.6369001066304918,167.83675837516785
16,3,2.1171523165472763,169.56405353546143
16,4,0.36011686888042505,168.19156098365784
16,5,1.5724240300963572,167.9997866153717
16,6,1.81921592869503,168.60147166252136
16,7,1.0165961130076937,169.61670875549316
16,8,1.4520159963145431,169.66468739509583
16,9,1.0622137956688391,170.3420386314392
16,10,0.9014945594214794,169.41721630096436
16,11,1.98956590269583,168.62050199508667
16,12,1.535959164738415,170.6915888786316
16,13,1.0479287254513565,170.08718013763428
16,14,2.3488697252306565,168.40737390518188
16,15,1.266410176288474,170.95676183700562
16,16,2.360680116137729,169.17896556854248
16,17,2.541943859152184,169.48392534255981
16,18,1.4960895973628965,169.10806894302368
16,19,1.655549444042265,169.69594883918762
16,20,1.7909553656891433,170.22514820098877
16,21,2.6880580953591675,171.50239276885986
16,22,1.6803354841120495,168.5882067680359
16,23,2.5822814528918627,417.8813557624817
16,24,1.699210849226688,169.33943104743958
16,25,2.354007186003116,170.16621375083923
16,26,0.9526967270271598,168.43503975868225
16,27,1.6285759848694283,170.60550045967102
16,28,1.632768641916698,169.23051166534424
16,29,1.449960682065381,170.88236045837402
16,30,1.836415210305745,168.00713062286377
17,1,92.44046547974779,44.25722908973694
17,2,100.54530808567193,42.58765745162964
17,3,161.34597382202026,42.74067759513855
17,4,74.4998803468443,42.58650612831116
17,5,119.90201344727973,42.967753887176514
17,6,119.11602341801296,42.650118589401245
17,7,100.06778321592935,42.6185028553009
17,8,99.962637412851,42.69282293319702
17,9,84.17136204129918,42.78354740142822
17,10,109.26192262201403,42.65980339050293
17,11,100.38610598298635,42.694415807724
17,12,92.64951979643149,42.714569330215454
17,13,79.85242521911596,43.81765103340149
17,14,78.917081439438,42.81190514564514
17,15,85.24431045322251,42.74766802787781
17,16,114.49139351091378,42.60660171508789
17,17,121.97947040840955,42.660760164260864
17,18,94.74340687434841,42.51656699180603
17,19,104.11121990645529,42.85659909248352
17,20,110.56922056864028,42.713605642318726
17,21,91.18624038888845,42.884140968322754
17,22,65.41947037059037,42.729734897613525
17,23,101.41053278620711,43.77409768104553
17,24,102.3260252163833,42.76113152503967
17,25,82.5338765734341,42.889933824539185
17,26,130.8554390013461,42.80263948440552
17,27,114.08464292433769,43.15807843208313
17,28,87.18613711502485,42.7118444442749
17,29,76.89656649856147,42.96421456336975
17,30,140.535057765626,55.85973358154297
18,1,170.64078921107603,53.287123918533325
18,2,135.8405730983484,69.52110242843628
18,3,163.34329180180566,46.74609899520874
18,4,87.56527168911146,77.31627178192139
18,5,185.12377569877742,90.40828609466553
18,6,138.5378433241226,48.282729387283325
18,7,83.31300764535246,49.78884291648865
18,8,127.739812376759,46.08104157447815
18,9,103.61757934290097,48.95383620262146
18,10,123.38680737111997,46.50503706932068
18,11,76.16401743324525,45.80983638763428
18,12,83.62808639656834,45.72831416130066
18,13,90.47060090191985,46.6157500743866
18,14,141.35022367186775,45.955960273742676
18,15,112.12825512008874,46.15991687774658
18,16,159.58443675720764,45.71308946609497
18,17,124.34880042657642,46.158282995224
18,18,217.2870402379309,46.18412470817566
18,19,162.76116064430016,46.394214391708374
18,20,101.1784721608172,46.014893770217896
18,21,115.40983167494255,46.23964524269104
18,22,84.82429982496433,46.180091857910156
18,23,213.16316746189887,46.37852668762207
18,24,154.2648386783302,46.0002703666687
18,25,116.28921513709611,46.06537699699402
18,26,164.83931443924098,45.95393228530884
18,27,141.79744981192027,46.009015798568726
18,28,110.93598422082482,45.591915130615234
18,29,113.73359328158472,45.84951615333557
18,30,134.42528567871238,45.98177766799927
19,1,6.728835634566224,16.51364302635193
19,2,6.854906999231218,16.57408046722412
19,3,11.365155801790536,16.611191272735596
19,4,4.912984538673072,16.4530348777771
19,5,6.973825144234638,16.600665807724
19,6,4.937906878234855,16.528322219848633
19,7,6.153371674697553,16.48141098022461
19,8,3.309370528036652,16.809317588806152
19,9,5.814593747430251,16.63005304336548
19,10,4.077088539072406,16.533972024917603
19,11,4.0357922184823565,16.717747926712036
19,12,3.6921426928992673,16.417263984680176
19,13,4.509452815669306,16.629536390304565
19,14,5.999923659710646,16.410872220993042
19,15,4.456394165366021,16.391238927841187
19,16,6.061062689898961,16.535107851028442
19,17,4.909563202210791,16.49676823616028
19,18,9.047743227036165,16.531331062316895
19,19,5.9961828485452315,16.525060653686523
19,20,7.043320216454958,16.627392053604126
19,21,5.726145098789857,16.487561464309692
19,22,17.729216004001387,16.487653017044067
19,23,5.368327128669591,16.720503330230713
19,24,4.6469795057183205,16.561075687408447
19,25,3.2495867254187942,16.730350017547607
19,26,11.55958266229203,16.50917410850525
19,27,7.886388118168782,16.52573251724243
19,28,4.980197950428533,16.953867197036743
19,29,7.69352021922748,16.611607551574707
19,30,4.388931247071014,16.601523876190186
20,1,10.635884579174444,23.337278127670288
20,2,12.459161379438001,23.97130846977234
20,3,11.138577001027102,25.587336540222168
20,4,11.175164921145779,23.950323581695557
20,5,13.045861626060173,24.785656213760376
20,6,14.499995078086158,28.774757146835327
20,7,13.490801168703001,23.239714860916138
20,8,12.785795820512021,24.228171825408936
20,9,12.649926262971121,22.36188054084778
20,10,11.842459784128778,24.22058391571045
20,11,10.388413455335353,25.079476594924927
20,12,10.968302765990757,29.242034196853638
20,13,11.77489787401953,24.618412733078003
20,14,11.336232139827075,24.289828062057495
20,15,11.400291793581346,24.592592477798462
20,16,11.450403032452641,24.122591733932495
20,17,10.957915481882424,27.474461793899536
20,18,10.90336971209615,24.288278341293335
20,19,12.683704976569288,26.598926305770874
20,20,11.871801289977611,24.302170276641846
20,21,13.768608841392393,25.521239042282104
20,22,13.331517079081777,23.17233920097351
20,23,12.129764631596117,25.950783014297485
20,24,11.706381447378249,24.03431224822998
20,25,11.232333710522312,23.007922649383545
20,26,12.54807216585175,23.748961925506592
20,27,12.085234020810503,25.441542148590088
20,28,12.15835431964615,23.399975061416626
20,29,12.587371182131506,25.763245582580566
20,30,12.547808846702537,28.951401710510254
21,1,300.0,97.7099392414093
21,2,443.5441416597632,97.15116786956787
21,3,200.00000000000023,96.85139465332031
21,4,300.0000000000002,97.28039789199829
21,5,300.0000000000002,97.14374995231628
21,6,300.0000000000002,97.18157458305359
21,7,443.5441416597632,96.96020579338074
21,8,200.00000000000023,96.92493486404419
21,9,300.0000000000002,97.68417167663574
21,10,300.0000000000002,97.73381233215332
21,11,300.0000000000002,97.33364844322205
21,12,300.00000000000045,98.21536612510681
21,13,300.0000000000002,97.159414768219
21,14,300.0000000000002,97.7353503704071
21,15,100.0,99.03620624542236
21,16,300.0000000000002,98.33902668952942
21,17,443.5441416597632,98.51641583442688
21,18,200.00000000000023,99.20251417160034
21,19,300.0000000000002,97.62696075439453
21,20,300.0000000000002,98.3379898071289
21,21,300.0000000000002,97.79114580154419
21,22,443.5441416597632,98.61500859260559
21,23,443.5441416597632,97.88782978057861
21,24,100.0,102.4215407371521
21,25,443.5441416597632,97.65683579444885
21,26,300.0000000000002,97.9639527797699
21,27,200.00000000000023,97.54893517494202
21,28,300.0000000000002,98.00101685523987
21,29,200.0,99.26670861244202
21,30,300.0000000000002,98.04574203491211
22,1,2141.149510033144,127.71133017539978
22,2,1840.6302719157811,131.17134141921997
22,3,1819.3616682193342,130.66900062561035
22,4,3325.7789531323997,131.13342094421387
22,5,1594.8494998394563,130.99497985839844
22,6,2442.030539734086,131.2264449596405
22,7,2415.4643696318744,130.75068998336792
22,8,2059.828421903372,130.7817862033844
22,9,2659.1964065242937,130.68412685394287
22,10,3004.193193573074,130.49815106391907
22,11,3447.005811964691,130.451411485672
22,12,1978.1155833672765,130.5127716064453
22,13,3007.192489715881,130.3895127773285
22,14,2761.9704775038076,132.73850536346436
22,15,2888.435434366117,130.15042781829834
22,16,3081.7478151587547,131.47555017471313
22,17,1846.7453084896852,130.21284580230713
22,18,1514.2354250858052,130.5895812511444
22,19,3319.912450235209,130.64873790740967
22,20,1671.9263668269987,131.39501690864563
22,21,2030.3183599038366,130.80788612365723
22,22,2245.2359047818236,131.37063121795654
22,23,2408.7427541615375,130.54020261764526
22,24,1776.1682561993339,131.0356686115265
22,25,2518.2620816733297,130.56453132629395
22,26,3177.513320358686,131.16154503822327
22,27,2454.815674128294,131.28982543945312
22,28,2307.073998103671,130.8901035785675
22,29,2941.0741502692995,131.13002562522888
22,30,1889.0367247594295,130.54693293571472
23,1,4922.031887462506,135.6150438785553
23,2,5852.012462865253,137.4461863040924
23,3,4255.359760824356,139.93032026290894
23,4,4983.1677232478505,136.97118520736694
23,5,4419.859141718198,139.7610261440277
23,6,3842.828985318728,137.0096287727356
23,7,5570.625013831586,136.48921012878418
23,8,6383.2661632969875,138.05770468711853
23,9,4921.76720996094,136.97748398780823
23,10,4327.759528477153,136.78126215934753
23,11,4258.159327381688,137.12619042396545
23,12,3694.6112430167314,136.96668076515198
23,13,4217.216626152869,137.83741307258606
23,14,4661.632590265455,137.26990747451782
23,15,4614.093901015612,137.22005224227905
23,16,4737.526592149578,137.70804810523987
23,17,3880.5019410607174,137.26590824127197
23,18,4543.541618262605,137.32303047180176
23,19,5121.225712856256,136.6610291004181
23,20,4792.269038405122,137.03306674957275
23,21,5481.5733095755895,137.3000409603119
