17,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-124.73476,-275.26524353027344,0.05418573
18,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-168.47867,-231.52133178710938,0.008413034
19,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-209.89322,-190.10678100585938,0.059120007
20,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-102.49238,-297.5076217651367,0.0066235764
21,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-62.683315,-337.3166847229004,0.034875095
22,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-69.67279,-330.32720947265625,0.029528927
23,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-98.126526,-301.87347412109375,0.009400768
24,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-184.61162,-215.3883819580078,0.015897619
25,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-186.54654,-213.45346069335938,0.0034051351
26,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-62.332935,-337.66706466674805,0.006249926
27,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-48.783722,-351.2162780761719,0.02832866
28,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-398.62015,-1.379852294921875,0.14932498
29,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-168.93217,-231.0678253173828,0.028782975
30,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-122.8313,-277.168701171875,0.014523799
31,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-41.7882,-358.21179962158203,0.091001086
32,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-128.42546,-271.5745391845703,0.003432202
33,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-173.84056,-226.15943908691406,0.017351609
34,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-51.7379,-348.26210021972656,0.033746302
35,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-122.42714,-277.57286071777344,0.02630251
36,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-50.727737,-349.2722625732422,0.009986123
37,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-118.88171,-281.11829376220703,0.008681933
38,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-111.97981,-288.0201873779297,0.013985934
39,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-41.974083,-358.02591705322266,0.070862636
40,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-85.12198,-314.8780212402344,0.0065635247
41,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-161.22931,-238.77069091796875,0.019333554
42,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-53.323006,-346.67699432373047,0.028752217
43,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-17.909258,-382.09074211120605,0.013827862
44,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-338.06525,-61.93475341796875,0.05034713
45,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-54.722565,-345.2774353027344,0.006535369
46,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-162.0783,-237.9217071533203,0.005201857
47,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-199.35506,-200.6449432373047,0.028952196
48,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-34.82355,-365.1764488220215,0.0013160949
49,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-375.32367,-24.67633056640625,0.00048358677
50,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-128.53061,-271.4693908691406,0.022091353
51,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-80.47158,-319.5284194946289,0.0018025761
52,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-218.55862,-181.44137573242188,0.002588228
53,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-35.8185,-364.1814994812012,0.019078607
54,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-75.276955,-324.7230453491211,0.03941521
55,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-89.85468,-310.1453170776367,0.021819718
56,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-71.831985,-328.1680145263672,0.083938256
57,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-78.19899,-321.80101013183594,0.008755937
58,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-221.14781,-178.85218811035156,0.112950064
59,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-34.823723,-365.17627716064453,0.013056589
60,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-72.70756,-327.29244232177734,0.014789318
61,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-185.68997,-214.31002807617188,0.001113794
62,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-213.9307,-186.06930541992188,0.018950513
63,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-237.46808,-162.53192138671875,0.04252801
64,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-126.509865,-273.4901351928711,0.039356362
65,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-94.52377,-305.4762268066406,0.0047035753
66,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-97.4117,-302.5883026123047,0.016112784
67,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-310.6179,-89.38211059570312,0.020141397
68,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-328.35944,-71.64056396484375,0.041631866
69,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-198.11201,-201.8879852294922,0.00052672485
70,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-524.54767,124.54766845703125,0.038636148
71,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-72.68907,-327.31092834472656,0.025525868
72,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-66.662,-333.33799743652344,0.1521627
73,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-157.09186,-242.90814208984375,0.015985781
74,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-74.662094,-325.33790588378906,0.021854984
75,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-63.880466,-336.11953353881836,0.006500813
76,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-127.16124,-272.83876037597656,0.008584872
77,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-83.886314,-316.11368560791016,0.013427928
78,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-116.68727,-283.31272888183594,0.016242208
79,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-143.33328,-256.6667175292969,0.034737904
80,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-94.66413,-305.3358688354492,0.001387306
81,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-107.40187,-292.59812927246094,0.008764239
82,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-100.57062,-299.42938232421875,0.004029801
83,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-46.763126,-353.236873626709,0.004709418
84,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-179.85078,-220.1492156982422,0.04865044
85,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-130.1869,-269.81309509277344,0.0024766682
86,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-67.67672,-332.32328033447266,0.0068183416
87,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-30.914616,-369.0853843688965,0.009244105
88,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-73.7865,-326.2135009765625,0.12003976
89,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-131.23659,-268.76341247558594,0.038892854
90,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-71.65913,-328.3408737182617,0.11413066
91,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-74.437225,-325.5627746582031,0.011786511
92,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-254.55043,-145.44956970214844,0.14356859
93,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-298.45114,-101.54885864257812,0.009208479
94,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-174.18887,-225.81112670898438,0.009674951
95,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-105.46511,-294.5348892211914,0.00012798572
96,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-83.57775,-316.42224884033203,0.013187066
97,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-278.25513,-121.744873046875,0.0992383
98,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-371.47607,-28.52392578125,0.09740427
99,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-153.19014,-246.8098602294922,0.01596136
100,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-119.601654,-280.3983459472656,0.0003340729
101,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-106.46387,-293.5361328125,0.6329228
102,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-77.41318,-322.5868225097656,0.014364213
103,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-234.03648,-165.96351623535156,0.009560897
104,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-200.8538,-199.1461944580078,0.027923774
105,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-33.840424,-366.1595764160156,0.029236892
106,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-80.82172,-319.17828369140625,0.11659549
107,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-303.01593,-96.98406982421875,0.056333818
108,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-64.67483,-335.3251724243164,0.022349333
109,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-94.563965,-305.43603515625,0.004911396
110,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-71.6521,-328.347900390625,0.050379552
111,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-186.13568,-213.86431884765625,0.013793072
112,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-510.35284,110.35284423828125,0.04397873
113,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-79.61096,-320.3890380859375,0.007230622
114,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-45.09117,-354.90882873535156,0.003700992
115,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-90.54085,-309.4591522216797,0.022408742
116,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-58.353035,-341.64696502685547,0.0018583096
117,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-394.1506,-5.849395751953125,0.029883837
118,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-135.48709,-264.5129089355469,0.090064265
119,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-188.77429,-211.2257080078125,0.017669875
120,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-349.69504,-50.304962158203125,0.090664335
121,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-91.00537,-308.99462890625,0.022829358
122,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-53.03833,-346.961669921875,0.068757184
123,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-91.907196,-308.0928039550781,0.0014915973
124,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-132.82143,-267.17857360839844,0.03149854
125,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-47.755394,-352.2446060180664,0.12676357
126,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-81.76898,-318.23101806640625,0.015493454
127,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-53.729286,-346.27071380615234,0.008312835
128,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-142.05615,-257.94384765625,0.0037853853
129,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-84.76865,-315.2313537597656,0.0005637839
130,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-39.308052,-360.6919479370117,0.1268584
131,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-174.31519,-225.684814453125,0.0015467198
132,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-189.76152,-210.2384796142578,0.048620906
133,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-238.8592,-161.1407928466797,0.089555286
134,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-89.57274,-310.42726135253906,0.008600498
135,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-214.80247,-185.19752502441406,0.03193755
136,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-83.43669,-316.5633087158203,0.021862637
137,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-249.26213,-150.7378692626953,0.09997115
138,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-49.747795,-350.25220489501953,0.027139768
139,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-33.127705,-366.8722953796387,0.0013260547
140,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-75.291756,-324.70824432373047,0.0040686675
141,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-72.855835,-327.1441650390625,0.0046999124
142,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-213.55643,-186.44357299804688,0.022045517
143,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-69.94296,-330.0570373535156,0.0683789
144,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-76.62964,-323.370361328125,0.028139304
145,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-74.6217,-325.37830352783203,0.0006001843
146,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-168.32281,-231.67718505859375,0.00017106935
147,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-252.80273,-147.197265625,0.10067227
148,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-26.863834,-373.1361656188965,0.025787633
149,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-71.91487,-328.0851287841797,0.02606215
150,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-51.737907,-348.26209259033203,0.02686362
151,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-93.0379,-306.96209716796875,0.0045899125
152,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-95.90259,-304.097412109375,0.105418265
153,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-81.48651,-318.51348876953125,0.0026417146
154,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-230.42477,-169.57522583007812,0.0021847596
155,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-59.697598,-340.3024024963379,0.003666107
156,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-99.26164,-300.7383575439453,0.009976067
157,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-80.59879,-319.40120697021484,0.00803568
158,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-684.84125,284.84124755859375,0.13494202
159,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-385.5757,-14.424285888671875,0.017478867
160,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-152.92099,-247.07901000976562,0.0008613444
161,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-81.58625,-318.4137496948242,0.012850923
162,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-186.71489,-213.2851104736328,0.025912106
163,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-419.83963,19.839630126953125,0.054456733
164,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-78.60602,-321.39398193359375,0.026737075
165,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-38.80763,-361.1923713684082,0.015660655
166,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-78.601555,-321.39844512939453,0.006006562
167,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-17.915913,-382.0840873718262,0.0008024563
168,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-284.0894,-115.91061401367188,0.023159597
169,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-600.3835,200.38348388671875,0.06240941
170,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-390.85995,-9.140045166015625,0.05968203
171,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-72.6328,-327.36720275878906,0.00085522246
172,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-122.119804,-277.8801956176758,0.0016856292
173,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-330.77795,-69.2220458984375,0.06923364
174,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-39.79237,-360.2076301574707,0.0046374844
175,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-111.437904,-288.56209564208984,0.00093070755
176,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-54.722626,-345.2773742675781,0.0025638056
177,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-74.6581,-325.34190368652344,0.015313044
178,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-131.02043,-268.9795684814453,0.0035598031
179,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-122.68988,-277.31011962890625,0.00025505573
180,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-58.324257,-341.67574310302734,0.0024687464
181,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-44.77308,-355.22692108154297,0.0030921008
182,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-443.38943,43.389434814453125,0.036882162
183,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-121.00192,-278.9980773925781,0.010362606
184,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-78.60961,-321.39038848876953,0.015236524
185,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-62.853825,-337.1461753845215,0.005338066
186,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-81.60131,-318.39868927001953,0.007432134
187,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-100.996895,-299.0031051635742,0.003240751
188,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-169.85057,-230.14942932128906,0.006693255
189,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-255.31606,-144.68394470214844,0.025028113
190,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-36.813877,-363.1861228942871,0.04036684
191,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-86.98178,-313.0182189941406,0.04361552
192,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-123.652054,-276.3479461669922,0.007223039
193,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-27.212168,-372.78783226013184,0.023824263
194,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-364.31982,-35.68017578125,0.019464817
195,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-64.67226,-335.32774353027344,0.022809416
196,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-110.39625,-289.60375213623047,0.004781715
197,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-262.0882,-137.91180419921875,0.037214033
198,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-59.870884,-340.1291160583496,0.007748262
199,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-53.755924,-346.2440757751465,0.02220899
200,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-118.07086,-281.92913818359375,0.0023456519
201,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-297.05273,-102.947265625,0.04869982
202,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-113.53088,-286.4691162109375,0.006127351
203,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-92.53513,-307.4648666381836,0.010592645
204,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-78.58747,-321.4125289916992,0.010577282
205,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-103.825226,-296.1747741699219,0.012480279
206,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-51.742813,-348.25718688964844,0.00027256092
207,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-99.069046,-300.9309539794922,0.0026814197
208,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-220.21884,-179.78115844726562,0.0051817764
209,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-40.823044,-359.1769561767578,0.032002695
210,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-83.57625,-316.4237518310547,0.0011671025
211,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-88.2256,-311.77439880371094,0.0006427106
212,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-191.58534,-208.41465759277344,0.024740197
213,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-185.07022,-214.92977905273438,0.019063694
214,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-72.16684,-327.8331604003906,0.008509624
215,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-437.22015,37.22015380859375,0.037676677
216,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-100.85942,-299.1405792236328,0.0020293768
217,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-424.29517,24.295166015625,0.025808912
218,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-43.78062,-356.2193794250488,0.0022523738
219,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-122.85447,-277.1455307006836,0.008311084
220,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-128.73729,-271.26271057128906,0.0016602103
221,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-99.25531,-300.74468994140625,0.0012756943
222,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-248.34386,-151.65614318847656,0.035544507
223,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-52.680344,-347.3196563720703,0.0055840067
224,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-96.25537,-303.74462890625,0.003729654
225,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-192.11115,-207.88885498046875,0.01992813
226,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-180.69736,-219.30264282226562,0.014062767
227,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-50.754185,-349.2458152770996,0.0023774512
228,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-88.55941,-311.44058990478516,0.005661496
229,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-103.94807,-296.0519332885742,0.0022899609
230,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-165.91167,-234.0883331298828,0.04474383
231,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-261.78195,-138.21804809570312,0.057285093
232,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-38.116234,-361.8837661743164,0.00432886
233,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-185.81033,-214.18966674804688,0.0034649502
234,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-145.70035,-254.29965209960938,0.0003696606
235,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-45.76821,-354.2317886352539,0.0013490287
236,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-71.6461,-328.35389709472656,0.008627316
237,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-154.41577,-245.584228515625,0.0023405857
238,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-152.51762,-247.4823760986328,0.004412795
239,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-134.53304,-265.4669647216797,0.07504202
240,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-40.799522,-359.20047760009766,0.0005320655
241,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-128.61247,-271.3875274658203,0.02941143
242,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-92.90561,-307.0943908691406,0.0021119993
243,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-52.741474,-347.2585258483887,0.0060601826
244,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-81.13363,-318.86637115478516,0.0041915616
245,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-148.96922,-251.03077697753906,0.0017575572
246,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-85.29672,-314.7032775878906,0.008751718
247,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-94.58786,-305.4121398925781,0.012124205
248,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-49.747845,-350.2521553039551,0.002016394
249,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-27.932407,-372.0675926208496,0.0073921336
250,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-114.34116,-285.6588363647461,0.016863013
251,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-88.32556,-311.6744384765625,0.004766156
252,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-265.80493,-134.195068359375,0.042747147
253,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-280.8764,-119.12359619140625,0.035329472
254,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-343.94363,-56.056365966796875,0.031891126
255,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-55.39676,-344.6032409667969,0.00063480815
256,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-41.808952,-358.19104766845703,0.0019198445
257,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-152.29689,-247.70310974121094,0.009742415
258,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-102.5102,-297.4897994995117,0.001973811
259,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-93.56854,-306.43145751953125,0.0030546314
260,"tf.Tensor(0.60653067, shape=(), dtype=float32)",-391.2486,-8.75140380859375,0.016132914
