Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-03-18 05:31:52.126924: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-03-18 05:31:55.381753: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30989 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:18:00.0, compute capability: 7.0
2024-03-18 05:32:02.882882: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_actions=3, num_episodes=20, num_swarm_obs_intervals=10, swarm_obs_interval_length=30, policy='ExponentialDecayGreedyEpsilon', train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 20
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 30 Number of Observations in each Interval  = 300  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 20 Episodes x 300 Observations per Episode  = 300000 Function Evaluations

num_actions: 3
Action #1 Description: Do nothing
Action #2 Description: Decrease Threshold for Replacement
Action #3 Description: Increase Threshold for Replacement
Step #1 Reward:-3.9413488106802106 Current Epsilon: 0.9962826167820654
Step #2 Reward:-5.795354028690781 Current Epsilon: 0.9923846606665648
Step #3 Reward:-5.956676283967681 Current Epsilon: 0.9885021099344907
Step #4 Reward:-10.759724662530516 Current Epsilon: 0.9846349037011559
Step #5 Reward:-4.2473079079809395 Current Epsilon: 0.9807829813225
Step #6 Reward:-4.999850062478799 Current Epsilon: 0.9769462823941378
Step #7 Reward:-6.780848742468152 Current Epsilon: 0.9731247467504132
Step #8 Reward:-7.814508577648667 Current Epsilon: 0.9693183144634541
Step #9 Reward:-7.404868903395254 Current Epsilon: 0.9655269258422341
Step #10 Reward:-3.570126204924236 Current Epsilon: 0.9617505214316359
Step #11 Reward:-6.593671852658872 Current Epsilon: 0.9579890420115184
Step #12 Reward:-3.345035418693442 Current Epsilon: 0.954242428595789
Step #13 Reward:-8.085564000182785 Current Epsilon: 0.9505106224314781
Step #14 Reward:-23.81267523765564 Current Epsilon: 0.9467935649978174
Step #15 Reward:-4.655719852050481 Current Epsilon: 0.9430911980053232
Step #16 Reward:-2.6005939548390984 Current Epsilon: 0.9394034633948811
Step #17 Reward:-5.293889514578041 Current Epsilon: 0.9357303033368366
Step #18 Reward:-5.185098110472609 Current Epsilon: 0.9320716602300876
Step #19 Reward:-6.785335383960046 Current Epsilon: 0.9284274767011814
Step #20 Reward:-8.195596849778667 Current Epsilon: 0.9247976956034152
Step #21 Reward:-3.92247698106803 Current Epsilon: 0.9211822600159388
Step #22 Reward:-8.815820672374684 Current Epsilon: 0.9175811132428637
Step #23 Reward:-7.637486870633438 Current Epsilon: 0.913994198812373
Step #24 Reward:-6.674314974661684 Current Epsilon: 0.9104214604758355
Step #25 Reward:-8.952470248155805 Current Epsilon: 0.9068628422069248
Step #26 Reward:-5.475537447171519 Current Epsilon: 0.9033182882007396
Step #27 Reward:-5.3896236857794975 Current Epsilon: 0.8997877428729292
Step #28 Reward:-3.8749156277626753 Current Epsilon: 0.8962711508588216
Step #29 Reward:-5.279057468927931 Current Epsilon: 0.8927684570125554
Step #30 Reward:-4.050409437157214 Current Epsilon: 0.889279606406215
Step #31 Reward:-3.9275314462647657 Current Epsilon: 0.8858045443289692
Step #32 Reward:-3.0857439862729734 Current Epsilon: 0.8823432162862134
Step #33 Reward:-4.5957523141405545 Current Epsilon: 0.8788955679987149
Step #34 Reward:-4.326517471112311 Current Epsilon: 0.8754615454017615
Step #35 Reward:-8.93348321627127 Current Epsilon: 0.8720410946443141
Step #36 Reward:-3.4861033297311224 Current Epsilon: 0.8686341620881621
Step #37 Reward:-4.198772131755959 Current Epsilon: 0.8652406943070822
Step #38 Reward:-4.923786324477987 Current Epsilon: 0.8618606380860001
Step #39 Reward:-4.984843356218107 Current Epsilon: 0.8584939404201573
Step #40 Reward:-3.682757001281061 Current Epsilon: 0.8551405485142785
Step #41 Reward:-4.761243281991483 Current Epsilon: 0.8518004097817444
Step #42 Reward:-8.199448099363508 Current Epsilon: 0.8484734718437674
Step #43 Reward:-3.8977560236817226 Current Epsilon: 0.8451596825285689
Step #44 Reward:-7.100903146076234 Current Epsilon: 0.8418589898705627
Step #45 Reward:-4.4155243041428776 Current Epsilon: 0.838571342109539
Step #46 Reward:-6.642753037242073 Current Epsilon: 0.8352966876898535
Step #47 Reward:-26.82661886140704 Current Epsilon: 0.8320349752596182
Step #48 Reward:-24.47316837310791 Current Epsilon: 0.8287861536698967
Step #49 Reward:-2.131551063842039 Current Epsilon: 0.8255501719739019
Step #50 Reward:-9.544817718876857 Current Epsilon: 0.8223269794261966
Step #51 Reward:-3.716866374908932 Current Epsilon: 0.8191165254818986
Step #52 Reward:-4.463984429110496 Current Epsilon: 0.8159187597958877
