Warning: Gym version v0.24.0 has a number of critical issues with `gym.make` such that the `reset` and `step` functions are called before returning the environment. It is recommend to downgrading to v0.23.1 or upgrading to v0.25.1
2024-03-18 05:31:52.126944: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-03-18 05:31:55.279764: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 30989 MB memory:  -> device: 0, name: Tesla V100-SXM2-32GB, pci bus id: 0000:86:00.0, compute capability: 7.0
2024-03-18 05:31:59.884407: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8200
==== Experiment:  DRQN_PSO_F19
==== Args used:
Namespace(network_type='DRQN', algorithm='PSO', func_num=19, num_actions=3, num_episodes=20, num_swarm_obs_intervals=10, swarm_obs_interval_length=30, policy='ExponentialDecayGreedyEpsilon', train=True, steps=20000)
==== Remaining (Unknown) Args:
[]
>> Training mode. Number of Steps to Train: 20000
>> Evaluation Interval: 500
>> Logging Interval: 200
>> Number of Episodes per Iteration: 20
=== Function Evaluation Budget: 30 dimensions x 10 000/dim = 300000 Function Evaluations
=== Observations Per Episode: 10 Number of Swarm Observation Intervals per Episode x 30 Number of Observations in each Interval  = 300  Observations per Episode
=== Function Evaluation Allocation: 50 Swarm Size (# Particles) x 20 Episodes x 300 Observations per Episode  = 300000 Function Evaluations

num_actions: 3
Action #1 Description: Do nothing
Action #2 Description: Decrease Threshold for Replacement
Action #3 Description: Increase Threshold for Replacement
Step #1 Reward:-6.23301787753735 Current Epsilon: 0.9962826167820654
Step #2 Reward:-8.815278775320621 Current Epsilon: 0.9923846606665648
Step #3 Reward:-5.000025966495741 Current Epsilon: 0.9885021099344907
Step #4 Reward:-4.406291417739737 Current Epsilon: 0.9846349037011559
Step #5 Reward:-8.961004270007834 Current Epsilon: 0.9807829813225
Step #6 Reward:-6.059303706977516 Current Epsilon: 0.9769462823941378
Step #7 Reward:-10.390582442982122 Current Epsilon: 0.9731247467504132
Step #8 Reward:-3.9421895522591512 Current Epsilon: 0.9693183144634541
Step #9 Reward:-9.77917752508074 Current Epsilon: 0.9655269258422341
Step #10 Reward:-7.168387210287619 Current Epsilon: 0.9617505214316359
Step #11 Reward:-7.058935495093465 Current Epsilon: 0.9579890420115184
Step #12 Reward:-6.556080200360157 Current Epsilon: 0.954242428595789
Step #13 Reward:-15.301825694245053 Current Epsilon: 0.9505106224314781
Step #14 Reward:-6.263265462126583 Current Epsilon: 0.9467935649978174
Step #15 Reward:-4.476920273205906 Current Epsilon: 0.9430911980053232
Step #16 Reward:-9.9107114195358 Current Epsilon: 0.9394034633948811
Step #17 Reward:-4.487697687494801 Current Epsilon: 0.9357303033368366
Step #18 Reward:-5.483655090094544 Current Epsilon: 0.9320716602300876
Step #19 Reward:-4.984284935693722 Current Epsilon: 0.9284274767011814
Step #20 Reward:-10.937741992529482 Current Epsilon: 0.9247976956034152
Step #21 Reward:-3.5134623596993606 Current Epsilon: 0.9211822600159388
Step #22 Reward:-3.4966008973133285 Current Epsilon: 0.9175811132428637
Step #23 Reward:-6.430607190122828 Current Epsilon: 0.913994198812373
Step #24 Reward:-14.982427784932952 Current Epsilon: 0.9104214604758355
Step #25 Reward:-10.766447230998892 Current Epsilon: 0.9068628422069248
Step #26 Reward:-3.846011056448333 Current Epsilon: 0.9033182882007396
Step #27 Reward:-8.527373272147088 Current Epsilon: 0.8997877428729292
Step #28 Reward:-4.888271877731313 Current Epsilon: 0.8962711508588216
Step #29 Reward:-5.089782795625069 Current Epsilon: 0.8927684570125554
Step #30 Reward:-4.717882907760213 Current Epsilon: 0.889279606406215
Step #31 Reward:-5.08387966430746 Current Epsilon: 0.8858045443289692
Step #32 Reward:-4.30934152554255 Current Epsilon: 0.8823432162862134
Step #33 Reward:-3.8427494518691674 Current Epsilon: 0.8788955679987149
Step #34 Reward:-7.060337585047819 Current Epsilon: 0.8754615454017615
Step #35 Reward:-16.5962457612477 Current Epsilon: 0.8720410946443141
Step #36 Reward:-3.447748721629978 Current Epsilon: 0.8686341620881621
Step #37 Reward:-4.881760905409465 Current Epsilon: 0.8652406943070822
Step #38 Reward:-3.570928614528384 Current Epsilon: 0.8618606380860001
Step #39 Reward:-4.245024763891706 Current Epsilon: 0.8584939404201573
Step #40 Reward:-5.756611564429477 Current Epsilon: 0.8551405485142785
Step #41 Reward:-5.744658839557815 Current Epsilon: 0.8518004097817444
Step #42 Reward:-5.0747891630308 Current Epsilon: 0.8484734718437674
Step #43 Reward:-6.647607225517277 Current Epsilon: 0.8451596825285689
Step #44 Reward:-3.7078318402636796 Current Epsilon: 0.8418589898705627
Step #45 Reward:-6.2899233826610725 Current Epsilon: 0.838571342109539
Step #46 Reward:-8.178294629834454 Current Epsilon: 0.8352966876898535
Step #47 Reward:-5.167110736936593 Current Epsilon: 0.8320349752596182
Step #48 Reward:-7.641800190735921 Current Epsilon: 0.8287861536698967
Step #49 Reward:-5.256617492064834 Current Epsilon: 0.8255501719739019
Step #50 Reward:-14.400194535031915 Current Epsilon: 0.8223269794261966
Step #51 Reward:-7.0766093650017865 Current Epsilon: 0.8191165254818986
Step #52 Reward:-8.47309712274 Current Epsilon: 0.8159187597958877
Step #53 Reward:-5.437653907341883 Current Epsilon: 0.8127336322220159
Step #54 Reward:-5.6702866572886705 Current Epsilon: 0.8095610928123212
Step #55 Reward:-4.317705099238083 Current Epsilon: 0.806401091816245
Step #56 Reward:-4.154657716368092 Current Epsilon: 0.8032535796798504
Step #57 Reward:-7.8141280449131045 Current Epsilon: 0.800118507045047
Step #58 Reward:-9.012829815175792 Current Epsilon: 0.7969958247488153
Step #59 Reward:-14.050289575126953 Current Epsilon: 0.7938854838224366
Step #60 Reward:-6.632420967333019 Current Epsilon: 0.7907874354907252
Step #61 Reward:-6.854461788519984 Current Epsilon: 0.7877016311712625
Step #62 Reward:-5.3619909627741436 Current Epsilon: 0.7846280224736363
Step #63 Reward:-5.806464196416243 Current Epsilon: 0.7815665611986817
Step #64 Reward:-10.289163161651231 Current Epsilon: 0.7785171993377247
Step #65 Reward:-9.709227320738137 Current Epsilon: 0.7754798890718299
Step #66 Reward:-5.039136569947004 Current Epsilon: 0.7724545827710502
Step #67 Reward:-3.515023899744847 Current Epsilon: 0.7694412329936805
Step #68 Reward:-3.364826120669022 Current Epsilon: 0.7664397924855131
