-26.409307778212224,-26.407433724468888,-26.40741835432766,-26.407418162751355,-26.407418155246432,-26.4074181540592,-26.407418153672552,-26.40741815359445,-26.40741815357353,-26.40741815356307
-51.58810482842182,-43.71041577996709,-26.56889818229149,-18.272026059409313,-17.718234285144945,-17.631891672713436,-17.628096623208535,-17.627751904631054,-16.458125588610415,-16.370986540388117
-18.22896592577206,-16.578797342522762,-16.38313505277597,-16.369131154241586,-15.920932350260273,-15.664315193576499,-15.480149566981936,-15.342440658355258,-15.172180465054112,-14.904724171455882
-86.12015208919877,-78.28527911855883,-41.78439683658553,-27.115841667066775,-26.60988594628884,-26.448917208398257,-26.414607613052908,-26.41021154265161,-26.407939744177725,-26.407605947006573
-82.26865619998114,-80.24003032490066,-79.7245728898946,-78.66961023495264,-78.16935796156383,-78.12482822163406,-78.12247171229626,-78.05117056799827,-77.97908661484155,-77.85026767890895
-51.77080078746678,-44.65677165454372,-44.650396671332146,-44.65019363066335,-44.65018763936246,-44.65018746564806,-43.067824350557544,-21.346050688763626,-18.07488456826286,-17.65626911573804
-48.98166301126889,-43.33324114856691,-23.945042260345417,-18.601603287658236,-17.71299824529831,-17.632771164987616,-17.628214777631115,-17.627757161101613,-17.627721442553934,-17.62771794515095
-21.676500310397728,-18.121974150684196,-16.36877604608992,-16.36852506321543,-16.368510842151295,-16.368509746019754,-16.368509677601423,-16.368509671204038,-16.368509670835124,-16.368509670811022
-17.921085981338365,-17.634486196481134,-16.89196933284859,-15.348375853923585,-14.6538357169444,-14.226346213396482,-14.098766507729579,-14.008757672129263,-13.947323196268712,-13.90290908182476
-89.97495877985341,-29.815810382336963,-18.008672112148247,-17.591540797888115,-17.50062604399477,-17.484674242274764,-17.481417879685182,-17.480020603317485,-17.479667576984866,-17.47958298494882
-81.3722220221332,-78.21376498893892,-75.81201076907564,-75.48109210580253,-75.41897796893477,-75.38985126613568,-75.36116887610888,-75.33055674094328,-75.3024532881883,-75.2781543144057
-19.227253549138823,-18.115193188910098,-18.091934628196782,-17.973423300292552,-17.799372698081015,-17.707869725476144,-17.624710769793865,-17.576107775788046,-17.52723685475314,-17.50776895212323
-17.76616326989449,-16.46206721547162,-16.37311506431854,-16.015402133761427,-15.755226465669011,-15.53435970177702,-15.30968614893493,-15.139893773035737,-14.986320107263964,-14.872427551126748
-105.60080223270597,-96.0908393389052,-85.07976787268728,-80.39713790496,-62.48209381424442,-55.823270818921856,-53.8981205820819,-52.06793181230785,-51.53361134956026,-51.52798312988955
-91.21186591268167,-64.68807548107236,-49.0410784310194,-48.70043781798847,-48.649684138965085,-48.64872349617406,-48.64870988439043,-48.64870962113139,-48.64870961656993,-43.21190085000046
-63.191881749974186,-44.67751094997868,-31.257448171868305,-18.523007199698554,-17.734567558096956,-17.633027503019548,-17.628119918075527,-17.627737839990345,-17.627719396965404,-17.62771785461632
-44.394678102792,-38.1569343476998,-19.44376072034777,-16.377420049119678,-16.368524187499247,-16.368509744205426,-16.093398073423373,-15.342185696293427,-14.75310606747405,-14.18740871703028
-48.739512135222526,-44.652477149888455,-44.65021771989893,-24.353928374870293,-18.35321863239119,-17.71775405371909,-17.637195211605444,-17.628500445613668,-17.62775755072164,-17.627720569945723
-35.03957214685602,-27.942210838143865,-27.14026344078559,-26.664004401812917,-26.49324365348548,-26.42149561875624,-26.41035223757899,-26.40834150934711,-26.407742613018627,-26.407517004454576
-43.92017795947481,-24.472616974678203,-18.412100107691685,-17.676010867415016,-16.407458120800584,-16.372184462858968,-16.368973398484968,-16.167630070740415,-15.877905958151246,-15.506555489666766
