158,161,143,172,366
155,135,277,112,321
381,259,226,76,58
202,286,296,124,92
525,285,132,19,39
556,153,222,15,54
519,170,230,13,68
432,246,232,7,83
337,272,236,9,146
399,284,235,21,61
280,295,246,130,49
355,324,270,2,49
379,344,270,5,2
253,412,333,1,1
221,425,352,1,1
182,457,355,3,3
116,465,416,2,1
150,435,373,1,41
144,442,393,12,9
121,457,414,2,6
106,415,389,6,84
93,444,415,3,45
135,404,415,0,46
175,405,402,2,16
136,404,422,2,36
121,405,392,0,82
110,462,417,2,9
166,459,369,2,4
163,430,355,3,49
185,425,385,2,3
136,462,386,2,14
139,480,376,1,4
164,439,366,4,27
111,469,396,0,24
61,510,415,2,12
92,507,383,0,18
83,498,399,2,18
77,499,404,5,15
112,466,395,3,24
84,445,380,87,4
