123,106,47,205,19
127,98,76,167,32
127,100,77,163,33
103,100,93,165,39
103,94,95,177,31
114,98,91,163,34
98,81,86,171,64
105,91,102,174,28
106,89,101,161,43
93,111,98,159,39
80,97,98,171,54
67,111,106,175,41
79,109,101,165,46
65,104,103,169,59
55,80,123,184,58
60,82,124,171,63
82,88,102,162,66
77,69,104,161,89
70,86,103,169,72
77,84,87,142,110
97,68,96,162,77
66,65,103,154,112
62,70,98,137,133
62,69,83,154,132
80,64,88,145,123
35,39,38,66,322
59,25,65,93,258
63,38,66,101,232
75,28,81,123,193
64,50,69,117,200
76,65,64,104,191
72,56,74,137,161
56,58,86,99,201
118,84,56,82,160
113,98,56,78,155
75,104,59,78,184
98,94,96,69,143
77,75,64,96,188
87,66,76,98,173
108,28,45,64,255
53,64,79,65,239
64,88,79,59,210
78,72,90,52,208
134,52,46,133,135
58,59,83,81,219
65,42,81,106,206
98,80,75,78,169
75,53,57,96,219
77,60,63,90,210
87,71,40,159,143
120,59,26,150,145
73,82,18,180,147
85,69,34,168,144
86,78,42,140,154
127,73,60,103,137
118,75,40,128,139
153,67,37,161,82
157,67,33,174,69
141,83,27,166,83
133,79,42,137,109
132,86,31,149,102
103,91,50,126,130
127,92,37,127,117
92,101,27,118,162
90,131,38,107,134
96,118,27,138,121
70,95,55,162,118
102,90,38,156,114
109,123,32,120,116
86,132,45,132,105
92,110,49,158,91
85,114,35,175,91
70,141,44,151,94
38,175,78,107,102
67,154,37,158,84
75,150,54,132,89
113,111,44,144,88
94,98,44,176,88
67,148,31,166,88
80,172,48,94,106
27,190,49,106,128
29,186,67,109,109
26,124,81,110,159
54,110,77,94,165
65,114,49,98,174
78,119,48,126,129
55,174,51,94,126
29,155,80,64,172
58,155,46,135,106
31,208,44,140,77
39,163,51,106,141
22,194,63,105,116
47,221,29,105,98
95,151,31,121,102
59,170,48,114,109
62,198,39,71,130
37,135,56,179,93
46,184,31,148,91
36,166,35,161,102
78,144,29,165,84
53,112,40,207,88
76,133,43,134,114
59,155,42,153,91
61,152,38,156,93
76,149,38,160,77
97,142,47,125,89
68,96,55,186,95
108,123,36,160,73
89,154,47,120,90
55,137,89,125,94
62,165,47,163,63
74,146,68,116,96
43,159,77,114,107
25,225,62,50,138
68,212,46,53,121
36,165,38,174,87
28,172,81,99,120
53,212,40,82,113
45,135,141,66,113
63,148,72,97,120
52,168,75,108,97
87,171,35,128,79
74,210,39,85,92
50,197,44,97,112
43,213,57,75,112
54,188,46,121,91
65,177,16,139,103
46,165,49,131,109
50,204,37,95,114
55,237,31,78,99
55,227,17,90,111
55,219,25,96,105
45,200,42,115,98
51,206,28,137,78
44,169,30,170,87
60,177,37,122,104
36,211,44,103,106
55,189,37,106,113
46,193,38,127,96
50,211,35,107,97
52,169,37,113,129
115,187,22,57,119
103,141,19,125,112
118,163,31,52,136
90,224,21,12,153
69,254,12,43,122
68,220,30,52,130
47,250,16,29,158
59,225,28,79,109
39,237,23,117,84
52,221,29,107,91
41,208,61,64,126
39,211,49,97,104
34,195,37,143,91
66,195,34,115,90
57,180,38,136,89
34,174,82,69,141
46,197,31,132,94
34,189,71,92,114
50,187,49,86,128
59,168,23,148,102
40,163,35,172,90
47,185,43,99,126
59,159,20,216,46
43,187,46,146,78
48,192,35,142,83
38,148,61,150,103
50,174,43,168,65
52,186,38,136,88
49,207,38,134,72
74,169,47,121,89
46,212,50,98,94
40,231,26,122,81
54,218,12,151,65
61,210,21,146,62
106,174,23,135,62
46,221,27,127,79
47,216,21,146,70
25,231,32,139,73
64,194,14,165,63
74,186,24,169,47
118,180,13,136,53
70,199,48,118,65
58,224,31,134,53
28,234,33,144,61
60,231,24,113,72
42,254,16,150,38
76,252,16,110,46
54,240,19,143,44
77,232,9,143,39
59,260,20,124,37
42,244,44,130,40
