-5.762453207124679,-5.417312577347275,-5.416843199045729,-5.529980250212475,-5.402185985806625,-12.724754798602135,-11.190675452807568,-10.58745745226281,-6.0896113909099086,-4.691426730483386
-17.59320715907836,-17.310903075889087,-17.25181881863648,-3.592380468928127,-3.5398333859352533,-3.4857854258435736,-3.4817945936699743,-3.4803364591353443,-3.479748668854654,-3.4790013651299887
-6.777473500621113,-6.770287989333838,-6.769139015473172,-6.768788004085707,-6.7686806691011725,-6.768647953430559,-5.247197276144107,-4.689834938778347,-4.66087252638755,-4.644373959437303
-7.553095524038156,-3.6358930246879027,-3.5897746080926254,-3.557850474038446,-3.5559268987466908,-3.5538066651924964,-7.599824944350587,-3.491228293120173,-9.481912321797267,-9.469316029876268
-5.8580019499792115,-5.561399501507822,-5.5383542533471655,-5.530892148865803,-5.524593370555465,-5.519297246079759,-5.516494416942578,-9.143648734381543,-9.08875849356832,-8.737648497580835
-6.865501102725148,-3.144721875078801,-2.8574414908907784,-2.8479718979747872,-2.841740350993007,-7.246516458610813,-5.709512529668416,-5.708322774402177,-5.046899438702155,-5.044917522712865
-4.753549836913805,-4.32395173609234,-4.259144773018363,-4.222970368109316,-4.178167162102113,-4.04951754789397,-4.624226219107413,-4.563045035380753,-4.5536976015606,-4.2210673891083275
-9.902286076435644,-3.958313114468069,-3.7820680853918134,-3.623631179465349,-3.5692642055180954,-3.561206976400001,-3.5542424817112988,-3.5492804183975863,-10.182203608480393,-18.884526484596222
-3.7356529782265966,-3.6836505333065475,-3.3601406860570933,-3.3581817123252335,-3.3579413759545105,-3.357792932535176,-5.861946102697402,-5.378804559950083,-5.321939045365468,-5.2833287394526565
-4.730535887570511,-4.642483813621482,-6.670912004217655,-6.258503901259417,-10.170986841793024,-6.472091209526127,-6.3100591506348565,-6.182802701457206,-6.122796684455864,-6.030323459095882
-3.8116612580013793,-13.123820693156517,-8.078476663271033,-3.587552275286612,-6.953868977519392,-7.469568171459684,-4.220528388028299,-6.521407828297299,-9.255761236589251,-4.951437830867803
-6.9924837594812175,-21.194406359555614,-5.262263171225413,-16.783626876655944,-5.949529970531273,-5.297463079900808,-7.15210050738915,-2.76495506894355,-8.155284359892846,-8.292680300449092
-7.915823787400541,-7.925404906903623,-6.917991101522091,-14.231059788398625,-8.645920703045078,-6.352880329859431,-6.057218758916235,-6.368442968232273,-8.717275028204824,-2.7584511541651864
-12.884268121757714,-4.274473753519942,-6.739937470004804,-6.706962695101311,-5.568372043575948,-4.768951636005511,-7.285298103244372,-7.431016763665639,-7.208699121874645,-6.905543998604401
-5.8266825647056635,-3.495486035227543,-7.215856207082254,-7.547228872833841,-4.877278464169763,-8.830848163749977,-4.628987849877319,-8.088981696469546,-5.528830083425703,-7.436270119772644
-5.160459820141455,-6.294455120087434,-11.825779939515087,-8.72681998325703,-9.000355178482891,-2.581505103932841,-17.804243387158863,-9.553941820040166,-9.469859600969528,-9.454589843040822
-3.2602155900850676,-2.7950340936379234,-2.791006116758581,-2.6780267921375867,-2.6768652665526815,-2.675343645482144,-2.674252084992645,-2.6732227609060146,-2.6727027296411165,-2.672265614692776
-5.787353976786051,-4.191694260745351,-8.800357379707805,-4.225419525019163,-7.743452509812414,-5.4268767365185795,-4.755298121297244,-3.9786322899642528,-3.83584873734884,-3.824989492395048
-6.548174664283863,-5.077037274236716,-5.024138002202108,-8.945216097940147,-9.508353437154597,-3.5060374144956086,-3.095297635423208,-2.57300528955858,-2.538185959695795,-2.457115944525185
-3.497679079531281,-7.2816697831761985,-2.9958423425538285,-2.2371395374225926,-2.217982096494268,-25.78881167359259,-17.136121218596372,-15.600961305811325,-15.004901105410454,-14.988180082594454
-9.926418795994266,-5.567574996044073,-6.181884471177227,-4.362620743131686,-7.279808496106057,-7.069953765765774,-3.6591679334104583,-5.293169834206253,-5.10864867422606,-4.5009628514347355
-4.531824433364477,-5.783894049044989,-4.829340862180118,-16.520111487478403,-14.222527333863127,-18.1014075455098,-8.122288293496013,-4.669077279275655,-6.655909070351129,-10.61895768774184
-4.472013797666648,-5.562498114842583,-4.296610709503398,-6.115221706914724,-3.9461370352113363,-8.707384184826196,-8.389450667630683,-6.718519406648625,-6.638594803382659,-6.632948551236439
-15.041905912685706,-15.035764377656506,-15.03548240251098,-7.444933926498152,-7.246159256164503,-7.208056366533981,-7.206755144055762,-5.60889278837999,-5.65250431345828,-5.895261458119933
-4.922484204859131,-5.076302827572761,-5.423858694243734,-2.391984216060223,-4.968500232981967,-4.812574279912383,-4.8051895700901355,-4.805171169157575,-4.108002868128267,-4.0858902654383655
-10.486438418452167,-3.9162156946101163,-3.4784487049991526,-2.7690846020934146,-2.7430593743627014,-2.7404634302008617,-2.738897489722717,-2.733729856394632,-2.733224513881396,-2.7327025958859963
-6.841656154909288,-5.182129996227559,-5.151446993044829,-4.535882916530795,-4.53509501248061,-4.534968090802749,-4.157929942556109,-3.655048624681683,-3.203330851927717,-3.0292729592046044
-2.683142582306118,-2.067742126359292,-2.0632392896783927,-2.062966013312746,-4.696748238327245,-3.8822832353764056,-3.4214728186404386,-3.398904912675391,-3.1843908208906555,-3.136576779342704
-10.302053966960784,-5.099710964031601,-2.9193679756935467,-2.6016729307572746,-2.5978740266247087,-2.595573069658201,-2.5954456014825382,-2.5954252947719283,-2.595425138864073,-2.595425138864073
-6.265335625627756,-4.185320458507022,-3.8122264271003132,-3.6574445290783615,-3.585567609495797,-3.552574598125716,-3.5444412128474028,-3.532930310915674,-3.5204959517620296,-3.5175241544167193
-3.865288371830218,-3.520560991395655,-3.454163250895192,-3.401421076688848,-3.366739946953942,-3.339737235218763,-3.3206439287590683,-3.3054097115675063,-3.3048934366624394,-3.304893206820111
-7.379419413175924,-3.3532429968790325,-3.1316017872489397,-1.8473157177836583,-1.7230667362207441,-1.5148914577596884,-1.512618457653673,-1.5122416713937241,-7.901926816224261,-5.377977811317862
-7.426263329561323,-5.605474133328585,-5.490582334841292,-5.092364724521076,-4.669447289943719,-4.603580674849184,-4.58938897759424,-4.583791771781819,-4.549624293123429,-4.521292555090724
-6.008455087274513,-3.8117145574058213,-3.5392124391170796,-3.2622329719550294,-3.0465476840601013,-2.818905968647414,-2.8033807840202485,-2.7970735639035524,-2.7947278565173974,-2.7937636017805403
-8.087368573039669,-6.769151054522581,-6.063993098234221,-6.060592825858691,-5.409062754964793,-5.408782134594105,-5.408442443694867,-4.974741692705152,-4.974183819691461,-4.97399512325228
-6.143798947963887,-4.67073210377356,-4.345637183873748,-4.335938963976673,-4.33239004896285,-4.331900256953077,-4.270326962118077,-4.258242770610991,-4.253620886084036,-4.252995841623033
-4.073369267346322,-3.723123308172319,-3.7229840867384496,-3.7229821872842876,-3.722981277363715,-3.7229808660126196,-3.7229798265281033,-3.7229797533549345,-3.7229779732844577,-3.7229770447581814
-6.5394058847841166,-6.50800344788297,-6.640415399356641,-6.598520844333109,-6.565420114780977,-6.549676133384992,-6.547487701801288,-6.547143372292112,-6.5434663310711585,-6.542371993094207
-15.443835841202144,-10.751659224235254,-7.532793358700019,-7.517599431701058,-7.515083063013037,-7.515071825340726,-7.514240702877544,-7.514240702877544,-7.514240629494623,-7.514240629494623
-3.081554220927842,-2.9327386105552478,-2.9192699250054943,-2.9122330283066162,-2.912058455338297,-3.13920281936214,-3.0984735274951163,-3.0858387280908914,-3.084172153110103,-3.0839900923072037
-5.166861006302213,-2.5795830677810727,-2.4493438535183145,-2.4476569685874665,-2.447122645369575,-2.09441839858016,-2.0936142691888904,-1.582883896349756,-1.5825885534918598,-1.5817670399718509
-8.027828333720038,-4.442006071723426,-3.8964986434654634,-3.59188072662414,-3.418748964494114,-3.3876972379537165,-3.3627903194935698,-3.362273204670089,-3.3622728572070173,-3.3612991484776558
-10.206836696186485,-7.951295074053974,-6.92869202384577,-7.155995258932137,-4.18725963144999,-3.7947687252104174,-3.2092355356761004,-3.162459547691867,-2.8771682367548124,-2.8681695160415757
-4.915872050943108,-3.753368970290296,-3.716232446040749,-3.7153744308086516,-3.7121797981629925,-2.843970482930729,-2.0695561766614787,-2.0552015313788274,-2.054741973899695,-1.567145599185153
