1,0.9902473552461276,-30.84369042190133,-369.15630957809867,0.0
2,0.9805907853202301,-102.4804293222536,-297.5195706777464,0.0
3,0.9710293437741592,-29.84873136480803,-370.15126863519197,0.0
4,0.9615620934833748,-56.712494512943124,-343.2875054870569,0.007039844
5,0.9521881065550976,-51.73780039394592,-348.2621996060541,0.0123878345
6,0.9429064642373647,-142.27623860552876,-257.72376139447124,-0.0034197532
7,0.9337162568289827,-134.82600466565964,-265.17399533434036,0.028746182
8,0.9246165835903667,-190.2672950084395,-209.7327049915605,0.101694286
9,0.9156065526552583,-135.78340886589388,-264.2165911341061,0.11144898
10,0.906685280943313,-196.00526009861906,-203.99473990138094,0.12014272
11,0.8978518940735489,-39.29090905862017,-360.7090909413798,0.12769929
12,0.8891055262786478,-80.91821684035489,-319.0817831596451,0.117125824
13,0.8804453203201007,-157.45042869194222,-242.54957130805778,0.10875855
14,0.871870427404189,-232.86080088761355,-167.13919911238645,0.1069413
15,0.8633800070987937,-320.7237516035214,-79.2762483964786,0.09843947
16,0.8549732272510244,-285.70496168214015,-114.29503831785985,0.09767949
17,0.8466492639056583,-248.79657828427202,-151.20342171572798,0.094071485
18,0.8384073012243849,-242.69216394006045,-157.30783605993955,0.09713091
19,0.8302465314058439,-235.11950385597976,-164.88049614402024,0.09558268
20,0.8221661546064527,-222.50877784189984,-177.49122215810016,0.0962605
21,0.814165378862013,-161.4873539432233,-238.5126460567767,0.09672363
22,0.8062434200100893,-222.41468234198592,-177.58531765801408,0.09682761
23,0.7983995016131531,-214.54571215462573,-185.45428784537427,0.094002336
24,0.7906328548824832,-136.98951167364487,-263.01048832635513,0.0892317
25,0.7829427186028165,-179.13281531993607,-220.86718468006393,0.08864497
26,0.77532833905774,-153.71976932384518,-246.28023067615482,0.0906467
27,0.7677889699558195,-154.48311412425468,-245.51688587574532,0.089297995
28,0.7603238723574538,-192.16966831828546,-207.83033168171454,0.088637166
29,0.7529323146024516,-143.94090377803803,-256.05909622196197,0.086866364
