-0.0020319258,0.0020156435,0.0,0.0,1.1660377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1150693e-06,4.7053345e-07,3.0836645e-08,5.438096e-09,0.0,0.0,0.0,0.0
-0.0047635944,0.002621969,0.0,0.0020954453,0.0,0.0,0.0,0.0,0.0,0.0,4.5443987e-05,6.330928e-07,9.1071456e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.2037484e-05,5.151994e-05,0.0,1.732431e-05,0.0,0.0,1.7528644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1529062e-06,7.1338472e-06,1.0634345e-06,6.71821e-08,2.1672122e-08
-0.006928904,0.006750738,0.0,0.0,0.00017739178,7.7372454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06140832,0.0597097,0.0016744246,1.7469752e-05,5.923198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5813723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0035509684,0.0007593316,0.002338417,0.0,9.800409e-05,0.0,0.0,0.00034830344,0.0,6.6301486e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.655596e-07,1.0454869e-08,0.0
-0.003095082,0.0030555055,3.4031495e-05,0.0,4.824393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.564794e-07,0.0,3.4552954e-08
-0.028613526,0.026239956,0.00198346,0.00038941676,2.2311292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4677574e-07,1.534761e-08,0.0,0.0
-0.034073263,0.03394479,0.0,6.5470034e-05,3.5301106e-05,2.6497077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3457073e-07
-0.0032662924,0.0009251894,0.0021149972,0.0,0.00020377662,2.1582733e-05,0.0,0.0,0.0,5.568829e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.010426101,0.0103079695,0.0,9.810731e-05,1.5281803e-05,4.1126277e-06,7.99962e-08,3.304459e-07,1.5769297e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007972963,0.0,0.00066010264,0.0,0.000118313066,0.0,0.0,0.0,0.0,1.8579554e-05,0.0,0.0,0.0,1.8505295e-07,0.0,0.0,0.0,0.0,0.0,0.0
-0.01608782,0.01593234,0.000105606254,0.0,0.0,4.17545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.4562725e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.365461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23772e-07,3.0710362e-07,0.0,0.0
-0.00060943974,0.00042564145,0.00017160283,1.1498009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0011988594,0.00085465296,1.8810459e-05,0.00030819542,0.0,1.1355453e-06,0.0,7.103382e-06,7.5896032e-06,0.0,1.1735492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.001696783,0.0007894344,4.7747762e-06,0.0008756584,0.0,0.0,1.2140398e-05,0.0,0.0,0.0,0.0,0.0,5.172968e-06,9.207993e-06,1.0207623e-07,0.0,0.0,0.0,0.0,0.0
-0.0012949895,0.0012603392,6.5789745e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.8614775e-05,2.6476696e-06,0.0,0.0,5.623059e-06,0.0,0.0,0.0,0.0,0.0,0.0
-0.00503816,0.0031169648,0.0016956312,0.0,0.00021680523,0.0,0.0,0.0,0.0,0.0,0.0,8.083743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00041433988,0.00038880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2675467e-05,0.0,3.7913344e-07,0.0,0.0,0.0,0.0,0.0
-0.0058980426,0.005043391,0.0005996179,0.0,0.00022535035,2.6146838e-05,0.0,0.0,1.4494742e-06,1.6237691e-06,3.3907634e-07,0.0,0.0,0.0,0.0,6.819084e-08,0.0,0.0,0.0,0.0
-0.000395615,0.00037320488,0.0,2.1948983e-05,0.0,2.6723524e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0025520723,0.0025258763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729801e-05,1.100752e-06,6.074211e-06,3.2361504e-07,1.3383176e-06,5.5269652e-08
-0.02464061,0.024519507,3.323934e-05,6.600163e-05,1.6812945e-05,0.0,0.0,8.049252e-07,3.1678182e-06,0.0,0.0,1.0055039e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007119076,0.0,0.0006413744,6.663565e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014848608,0.0006330502,0.0008388856,0.0,0.0,0.0,1.1004445e-05,4.532185e-07,1.3162125e-06,0.0,0.0,1.0059273e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00017911474,0.0001764038,2.7100727e-06,7.7091045e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00019159066,0.0,0.0,0.00011241552,0.0,0.0,7.762354e-05,1.5388462e-06,0.0,1.06877e-08,1.0260237e-09,6.729124e-10,3.7584869e-10,4.5474735e-13,0.0,0.0,0.0,0.0,0.0,0.0
-0.0044666063,0.0043121157,0.00013877195,1.5714884e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.4972345e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00018156826,0.00018130137,2.6535292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0006966839,0.00066239625,3.4237888e-05,0.0,0.0,0.0,0.0,0.0,4.4031708e-08,5.7273155e-09,0.0,0.0,0.0,3.2969183e-12,1.5916157e-12,0.0,0.0,0.0,0.0,0.0
-0.0064591,0.0064369543,2.213105e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2290457e-08,0.0,0.0,0.0,0.0,0.0,8.39691e-10,0.0,0.0,1.4987336e-09,1.313083e-10
-6.0808146e-05,0.0,6.0806342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0049575935,0.004653105,0.00027351375,0.0,1.9406916e-06,2.2416998e-05,6.318607e-06,2.9735338e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0213626e-09,0.0,0.0,0.0,0.0
-0.0005872911,0.00034819287,0.00022453135,0.0,0.0,9.245863e-06,5.151529e-06,0.0,0.0,0.0,0.0,0.0,1.6776437e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5606929e-09
-3.3335476e-05,2.8767621e-05,4.56345e-06,1.6834747e-09,2.694378e-09,6.252776e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022795799,0.0022546456,0.0,0.0,2.4927518e-05,0.0,0.0,6.8154122e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.4137722e-05,0.0,3.978118e-06,0.0,0.0,0.0,2.0119583e-05,0.0,0.0,0.0,0.0,3.999469e-08,0.0,4.206413e-12,1.8644641e-11,0.0,0.0,0.0,0.0,0.0
-0.001353724,0.0013415698,1.2057156e-05,9.706059e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8910773e-06,1.8802345e-06,0.0,0.0,2.631964e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100869e-09,0.0,0.0,0.0,0.0,0.0,8.2536644e-11
-0.0011242033,0.001101422,2.153762e-05,1.117735e-06,1.2282032e-07,3.118089e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524292e-12
-0.04534444,0.04523996,0.00010444627,3.306741e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.5470293e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.162188e-06,9.160699e-06,0.0,0.0,0.0,1.4680381e-09,1.9667823e-11,4.5474735e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003029399,0.00030292934,5.4478733e-09,5.107154e-09,1.2391865e-11,1.9326762e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.6656922e-06,5.652366e-06,0.0,0.0,9.356427e-11,1.3232352e-08,3.410605e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2737368e-13,1.1368684e-13,0.0,0.0,0.0,0.0,0.0
-7.0170245e-08,0.0,6.6202574e-08,3.7991867e-09,0.0,0.0,0.0,1.1880275e-10,0.0,4.2518877e-11,7.1622708e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0646075e-06,0.0,1.0629906e-06,0.0,0.0,0.0,1.4457555e-09,0.0,0.0,0.0,6.7075234e-12,1.6439117e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.1368684e-13,0.0
-9.7363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.129131e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6674903e-08,9.375185e-09
-0.0005574377,0.0,0.00055700896,0.0,4.0506131e-07,0.0,0.0,0.0,0.0,1.8572905e-08,0.0,5.108973e-09,2.0236257e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.3201468e-05,2.0381653e-05,2.7921894e-06,2.7582246e-08,4.2518877e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737368e-13,0.0,0.0,0.0,0.0,0.0
-0.00010523596,0.000105232386,0.0,0.0,0.0,0.0,0.0,3.3958258e-09,1.7473667e-10,4.3201e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.002271958,0.0022718892,6.852997e-08,1.174385e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5006663e-11,3.0695446e-12,0.0,0.0,0.0,0.0,0.0,0.0
-5.554475e-05,5.1725816e-05,3.818316e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097025e-10,8.7538865e-12,0.0,0.0,0.0,0.0
-1.0137131e-05,1.013711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29602995e-11,0.0,0.0
-0.116340384,0.11443796,0.0018954437,0.0,0.0,6.7460014e-06,2.391639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.211611e-05,6.210883e-05,0.0,0.0,0.0,6.1589844e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1165184e-09,0.0,0.0,0.0,0.0,0.0,2.728484e-12,1.1368684e-13
-0.00041592048,0.00032807086,6.623855e-05,0.0,0.0,1.7271177e-05,4.3289374e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826625e-08,0.0,0.0,0.0
-0.0720169,0.071845815,0.0001477276,2.2648615e-05,7.1434465e-07,6.730261e-10,1.2505552e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.9240437e-05,1.3962756e-05,2.3044959e-06,0.0,0.0,0.0,1.29717155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4392754e-09,2.5579538e-11,0.0,0.0,0.0
-0.0003641478,0.0,0.0003639759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7001764e-07,0.0,0.0,0.0,1.307285e-09,0.0,0.0,0.0
-0.00010912761,0.0,8.65853e-05,2.2314285e-05,0.0,0.0,0.0,2.2760867e-07,0.0,0.0,0.0,3.601599e-10,4.172307e-11,0.0,0.0,2.046363e-11,0.0,0.0,0.0,0.0
-0.0029675555,0.002913279,5.125968e-05,2.9999883e-06,0.0,0.0,1.593628e-08,9.555379e-10,1.0231815e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1535996,0.15327063,0.0002633197,6.3161555e-05,0.0,0.0,4.5972672e-07,0.0,0.0,2.0264506e-06,1.134822e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.08450856,0.084350295,0.00015205384,5.9171402e-06,0.0,0.0,2.9005332e-07,0.0,1.9518893e-09,1.6855211e-09,0.0,0.0,0.0,7.9580786e-13,0.0,0.0,0.0,0.0,0.0,0.0
-4.154319e-06,0.0,0.0,3.4822615e-06,6.7171834e-07,3.3878678e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17561866,0.17542283,0.0,0.0,0.0,0.0,0.0,0.00019464343,1.1366247e-06,0.0,0.0,2.8167733e-08,1.9557774e-08,5.866241e-11,0.0,0.0,0.0,0.0,0.0,0.0
-8.261773e-05,7.722956e-05,5.149892e-07,0.0,0.0,0.0,1.8257539e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9890795e-06,0.0,0.0,0.0,0.0,0.0,0.0
-2.2570626e-05,2.2534801e-05,0.0,2.907575e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.651021e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.7007316e-05,1.3345114e-05,2.4546289e-06,0.0,0.0,4.7556955e-07,7.0263025e-07,0.0,0.0,2.8665e-08,6.3255357e-10,7.287326e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0003292284,0.0,0.0,0.00031490566,0.0,1.4322714e-05,0.0,0.0,8.6402e-12,2.262368e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00018753507,0.00017194069,1.3031897e-05,2.5553122e-06,5.3823896e-09,0.0,1.7793127e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524292e-12
