32.854347229003906, 47.65933609008789, 47.348419189453125, 27.93866729736328, 44.729766845703125, 71.30284118652344, 63.65367889404297, 35.794822692871094, 34.83713912963867, 38.782981872558594
18.49378204345703, 12.438297271728516, 14.002532958984375, 13.550240516662598, 9.40085506439209, 14.427586555480957, 27.57280731201172, 17.787372589111328, 13.070724487304688, 12.030770301818848
7.028000831604004, 9.097675323486328, 7.432051658630371, 7.333732604980469, 6.960507392883301, 13.436362266540527, 10.731082916259766, 10.016347885131836, 9.310890197753906, 19.015708923339844
8.392719268798828, 9.34085464477539, 9.377921104431152, 12.713298797607422, 8.601347923278809, 7.088659763336182, 10.541075706481934, 7.879164695739746, 6.408243179321289, 11.217728614807129
9.301182746887207, 29.766828536987305, 6.74058723449707, 7.451695442199707, 8.478178024291992, 9.267406463623047, 13.146771430969238, 11.128100395202637, 9.777934074401855, 7.4667067527771
153.1881103515625, 99.99959564208984, 52.54733657836914, 98.20109558105469, 45.71095275878906, 150.49176025390625, 117.87281799316406, 169.79620361328125, 99.5979232788086, 41.59760665893555
84.73429870605469, 1060.52587890625, 173.33184814453125, 374.822998046875, 411.0614013671875, 104.9109115600586, 205.20498657226562, 754.05029296875, 648.9383544921875, 218.63888549804688
9521.8173828125, 1391.9154052734375, 3082.25244140625, 551.169677734375, 375.8697509765625, 297.1109313964844, 2844.343994140625, 442.582275390625, 1543.680419921875, 1546.220458984375
4569.578125, 3329.87646484375, 14610.5341796875, 1671.461181640625, 12720.1875, 3680.239501953125, 3904.941162109375, 3506.676025390625, 40260.79296875, 2077.42626953125
9420.8779296875, 31819.037109375, 57549.39453125, 45446.96875, 24054.8984375, 22184.859375, 42360.76171875, 12792.017578125, 4193.5400390625, 5628.2119140625
24249.87109375, 58527.9375, 14204.58984375, 13788.3037109375, 9547.1259765625, 15302.54296875, 13068.126953125, 32930.99609375, 28934.349609375, 11390.5439453125
43418.5, 16269.998046875, 524656.375, 133511.78125, 29007.771484375, 9252.0859375, 338961.5, 110347.71875, 134461.75, 318127.1875
90102.984375, 135315.0625, 157519.65625, 41191.6796875, 108181.296875, 47234.375, 62498.9453125, 80350.546875, 34048.90625, 694240.75
235434.328125, 65197.1953125, 88370.65625, 157389.8125, 84234.078125, 121665.515625, 141115.6875, 86672.9609375, 50390.359375, 45925.71875
94280.578125, 195312.53125, 74571.1953125, 160545.71875, 48485.8515625, 921813.625, 76087.5859375, 135734.8125, 100079.8671875, 194960.3125
54549.91796875, 368623.28125, 109472.359375, 1841611.5, 92833.0234375, 143710.953125, 156419.875, 154023.375, 99664.421875, 156906.859375
1459324.125, 138209.640625, 367044.46875, 137045.03125, 83294.25, 106090.578125, 104771.5546875, 178276.4375, 223321.8125, 73674.1875
309754.59375, 352003.65625, 59417.05859375, 72637.703125, 63026.390625, 1221556.75, 66322.78125, 67328.03125, 46502.53125, 112972.125
103361.09375, 545662.3125, 138570.84375, 126526.359375, 115209.46875, 168916.0, 161737.0, 97490.421875, 122074.984375, 822706.0
81039.921875, 41265.7890625, 67625.84375, 142747.1875, 418844.75, 276351.21875, 152261.140625, 180310.15625, 60503.69921875, 311589.34375
102836.25, 51458.6484375, 1831174.875, 161015.90625, 81657.0546875, 145967.21875, 55273.8515625, 2180110.25, 188159.625, 178379.90625
63666.16015625, 407601.96875, 428893.9375, 360937.53125, 133143.671875, 1227474.125, 191291.328125, 110930.625, 235905.265625, 262378.0625
200168.265625, 28698.08203125, 547255.875, 107007.453125, 160966.53125, 648377.375, 191584.078125, 68372.1484375, 170205.0, 84425.125
105607.15625, 187192.34375, 94442.796875, 123145.9609375, 80798.53125, 213132.890625, 529933.25, 120440.2734375, 90100.765625, 364304.84375
76639.125, 89504.375, 228075.78125, 305774.4375, 163656.875, 144807.78125, 131045.265625, 106199.75, 149826.4375, 266420.125
303574.0, 96602.875, 141947.6875, 112008.09375, 200538.296875, 372693.65625, 126291.0234375, 465852.65625, 592244.75, 156917.921875
195590.171875, 195730.78125, 142240.96875, 158930.34375, 335589.21875, 237762.5, 91388.578125, 97960.1328125, 160450.796875, 329853.375
683557.5, 136200.21875, 209942.03125, 296748.84375, 465336.125, 5307787.0, 152829.84375, 104729.4140625, 149668.53125, 428803.84375
134530.671875, 249794.34375, 308814.65625, 7198977.0, 188221.1875, 291586.90625, 85021.7578125, 172482.96875, 63707.80078125, 272044.96875
6105844.5, 588632.4375, 322740.375, 149061.125, 257037.5, 385582.75, 214712.015625, 503842.84375, 214226.71875, 126923.03125
350515.46875, 257612.40625, 248601.84375, 427932.0625, 1713054.25, 234657.359375, 222360.640625, 337466.46875, 149235.0625, 187340.03125
148729.75, 202506.21875, 270947.0, 876299.125, 409548.0, 378718.875, 3349425.25, 344942.71875, 235129.921875, 392979.0625
5897236.0, 234010.875, 317180.21875, 173951.34375, 117409.3984375, 208299.28125, 211280.046875, 248480.46875, 218993.921875, 1007776.3125
167157.546875, 166761.140625, 109387.359375, 110145.9609375, 181687.40625, 591920.625, 167419.921875, 597956.3125, 2644714.0, 6939644.5
126845.828125, 231845.25, 56310.578125, 188235.546875, 387882.8125, 399444.875, 2197516.5, 822615.8125, 10119586.0, 17709600.0
192911.1875, 126403.921875, 1402887.25, 205266.84375, 209306.890625, 158732.59375, 117268.40625, 132874.65625, 769031.6875, 2347750.5
195342.375, 248864.46875, 23521086.0, 804808.5, 229951.0, 226367.4375, 151817.59375, 269765.6875, 470720.6875, 4060581.75
443873.5, 277696.5625, 326663.28125, 10940443.0, 360498.34375, 221220.546875, 367354.84375, 273770.21875, 199939.8125, 369525.34375
